公司代碼	簡稱	TSE 產業別	年月	轉投資名稱	地區	期末累計匯出金額(NTD)
2382	廣達         	25	201012	達豐(重慶)電腦      	4	131310
2382	廣達         	25	201012	賢富金屬製品(上海)  	0	39918
2382	廣達         	25	201012	騰龍金屬製品(常熟)  	0	58302
2382	廣達         	25	201112	1	      	12767904
2382	廣達         	25	201112	上海達群電腦        	0	226042
2382	廣達         	25	201112	研精舍(上海)精密機械	0	238751
2382	廣達         	25	201112	展運(上海)電子      	0	1956914
2382	廣達         	25	201112	展運(重慶)電子      	4	68085
2382	廣達         	25	201112	常熟展運電子        	0	453900
2382	廣達         	25	201112	斯丹達(上海)能源    	0	436652
2382	廣達         	25	201112	進達(上海)精密模組  	0	495598
2382	廣達         	25	201112	雲達(上海)科技      	0	30260
2382	廣達         	25	201112	雲達(北京)科技      	3	30260
2382	廣達         	25	201112	達人(上海)電腦      	0	296548
2382	廣達         	25	201112	達功(上海)電腦      	0	3532704
2382	廣達         	25	201112	達利(上海)電腦      	0	239054
2382	廣達         	25	201112	達偉(上海)倉儲      	0	287470
2382	廣達         	25	201112	達偉(重慶)物流      	4	22695
2382	廣達         	25	201112	達富電腦 (常熟)     	0	2420195
2382	廣達         	25	201112	達豐(上海)電腦      	0	1855210
2382	廣達         	25	201112	達豐(重慶)電腦      	4	136170
2382	廣達         	25	201112	賢富金屬製品(上海)  	0	41396
2382	廣達         	25	201212	1	      	13530625
2382	廣達         	25	201212	上海達群電腦        	0	217041
2382	廣達         	25	201212	研精舍(上海)精密機械	0	229244
2382	廣達         	25	201212	展運(上海)電子      	0	1878987
2382	廣達         	25	201212	展運(重慶)電子      	4	210649
2382	廣達         	25	201212	常熟展運電子        	0	522990
2382	廣達         	25	201212	斯丹達(上海)能源    	0	419264
2382	廣達         	25	201212	進達(上海)精密模組  	0	475863
2382	廣達         	25	201212	雲達(上海)科技      	0	29055
2382	廣達         	25	201212	雲達(北京)科技      	3	29055
2382	廣達         	25	201212	達人(上海)電腦      	0	284739
2382	廣達         	25	201212	達功(上海)電腦      	0	3392026
2382	廣達         	25	201212	達利(上海)電腦      	0	229535
2382	廣達         	25	201212	達偉(上海)倉儲      	0	276023
2382	廣達         	25	201212	達偉(重慶)物流      	4	145275
2382	廣達         	25	201212	達富電腦 (常熟)     	0	2498149
2382	廣達         	25	201212	達豐(上海)電腦      	0	1781333
2382	廣達         	25	201212	達豐(重慶)電腦      	4	871650
2382	廣達         	25	201212	賢富金屬製品(上海)  	0	39747
2382	廣達         	25	201312	1	      	16688411
2382	廣達         	25	201312	上海達研光電        	0	896100
2382	廣達         	25	201312	上海達群電腦        	0	223129
2382	廣達         	25	201312	研精舍(上海)精密機械	0	235674
2382	廣達         	25	201312	展運(上海)電子      	0	1391693
2382	廣達         	25	201312	展運(重慶)電子      	4	448050
2382	廣達         	25	201312	常熟展運電子        	0	537660
2382	廣達         	25	201312	斯丹達(上海)能源    	0	431024
2382	廣達         	25	201312	進達(上海)精密模組  	0	489211
2382	廣達         	25	201312	雲達(上海)科技      	0	29870
2382	廣達         	25	201312	雲達(北京)科技      	3	29870
2382	廣達         	25	201312	達人(上海)電腦      	0	292726
2382	廣達         	25	201312	達功(上海)電腦      	0	3487173
2382	廣達         	25	201312	達利(上海)電腦      	0	235973
2382	廣達         	25	201312	達見(常熟)貿易      	0	4657
2382	廣達         	25	201312	達明電子(常熟)      	0	836360
2382	廣達         	25	201312	達研(常熟)光電      	0	313635
2382	廣達         	25	201312	達偉(上海)倉儲      	0	283765
2382	廣達         	25	201312	達偉(重慶)物流      	4	149350
2382	廣達         	25	201312	達富電腦 (常熟)     	0	2687703
2382	廣達         	25	201312	達豐(上海)電腦      	0	1831300
2382	廣達         	25	201312	達豐(重慶)電腦      	4	896100
2382	廣達         	25	201312	鼎天貿易(常熟)      	0	18007
2382	廣達         	25	201312	賢富金屬製品(上海)  	0	410772
2382	廣達         	25	201312	騰龍金屬製品(常熟)  	0	528609
2382	廣達         	25	201412	1	      	18932420
2382	廣達         	25	201412	上海達研光電        	0	950400
2382	廣達         	25	201412	上海達群電腦        	0	236650
2382	廣達         	25	201412	研精舍(上海)精密機械	0	249955
2382	廣達         	25	201412	展運(上海)電子      	0	2048746
2382	廣達         	25	201412	展運(重慶)電子      	4	475200
2382	廣達         	25	201412	常熟展運電子        	0	570240
2382	廣達         	25	201412	斯丹達(上海)能源    	0	457142
2382	廣達         	25	201412	進達(上海)精密模組  	0	518855
2382	廣達         	25	201412	雲達(上海)科技      	0	31680
2382	廣達         	25	201412	雲達(北京)科技      	3	31680
2382	廣達         	25	201412	雲達(重慶)科技      	4	31680
2382	廣達         	25	201412	達人(上海)電腦      	0	310464
2382	廣達         	25	201412	達功(上海)電腦      	0	3698482
2382	廣達         	25	201412	達利(上海)電腦      	0	250272
2382	廣達         	25	201412	達見(常熟)貿易      	0	4939
2382	廣達         	25	201412	達明電子(常熟)      	0	887040
2382	廣達         	25	201412	達偉(上海)倉儲      	0	300960
2382	廣達         	25	201412	達偉(重慶)物流      	4	158400
2382	廣達         	25	201412	達富電腦 (常熟)     	0	3800966
2382	廣達         	25	201412	達豐(上海)電腦      	0	1942269
2382	廣達         	25	201412	達豐(重慶)電腦      	4	950400
2382	廣達         	25	201412	鼎天貿易(常熟)      	0	29696
2382	廣達         	25	201412	賢富金屬製品(上海)  	0	435663
2382	廣達         	25	201412	騰龍金屬製品(常熟)  	0	560641
2382	廣達         	25	201512	1	      	21280614
2382	廣達         	25	201512	上海達研光電        	0	985800
2382	廣達         	25	201512	上海達群電腦        	0	245464
2382	廣達         	25	201512	研精舍(上海)精密機械	0	259265
2382	廣達         	25	201512	展運(上海)電子      	0	2125056
2382	廣達         	25	201512	展運(重慶)電子      	4	492900
2382	廣達         	25	201512	常熟展運電子        	0	591480
2382	廣達         	25	201512	斯丹達(上海)能源    	0	474170
2382	廣達         	25	201512	進達(上海)精密模組  	0	538181
2382	廣達         	25	201512	雲達(上海)科技      	0	32860
2382	廣達         	25	201512	雲達(北京)科技      	3	32860
2382	廣達         	25	201512	雲達(重慶)科技      	4	32860
2382	廣達         	25	201512	達人(上海)電腦      	0	322028
2382	廣達         	25	201512	達功(上海)電腦      	0	3836241
2382	廣達         	25	201512	達利(上海)電腦      	0	259594
2382	廣達         	25	201512	達見(常熟)貿易      	0	5123
2382	廣達         	25	201512	達明電子(常熟)      	0	920080
2382	廣達         	25	201512	達偉(上海)倉儲      	0	312170
2382	廣達         	25	201512	達偉(重慶)物流      	4	164300
2382	廣達         	25	201512	達富電腦 (常熟)     	0	5585543
2382	廣達         	25	201512	達豐(上海)電腦      	0	2014614
2382	廣達         	25	201512	達豐(重慶)電腦      	4	985800
2382	廣達         	25	201512	鼎天貿易(常熟)      	0	30811
2382	廣達         	25	201512	賢富金屬製品(上海)  	0	451891
2382	廣達         	25	201512	騰龍金屬製品(常熟)  	0	581523
2382	廣達         	25	201612	1	      	20561850
2382	廣達         	25	201612	上海達研光電        	0	966450
2382	廣達         	25	201612	上海達群電腦        	0	240646
2382	廣達         	25	201612	東莞雙瑩光電科技    	2	72484
2382	廣達         	25	201612	研精舍(上海)精密機械	0	254176
2382	廣達         	25	201612	研精舍(常熟)精密機械	0	0
2382	廣達         	25	201612	展運(上海)電子      	0	2083344
2382	廣達         	25	201612	展運(重慶)電子      	4	483225
2382	廣達         	25	201612	常熟展運電子        	0	579870
2382	廣達         	25	201612	斯丹達(上海)能源    	0	464862
2382	廣達         	25	201612	進達(上海)精密模組  	0	527617
2382	廣達         	25	201612	雲達(北京)科技      	3	119196
2382	廣達         	25	201612	雲達(重慶)科技      	4	32215
2382	廣達         	25	201612	達人(上海)電腦      	0	315707
2382	廣達         	25	201612	達功(上海)電腦      	0	3760940
2382	廣達         	25	201612	達利(上海)電腦      	0	254499
2382	廣達         	25	201612	達見(常熟)貿易      	0	5023
2382	廣達         	25	201612	達明電子(常熟)      	0	902020
2382	廣達         	25	201612	達偉(上海)倉儲      	0	306043
2382	廣達         	25	201612	達偉(重慶)物流      	4	161075
2382	廣達         	25	201612	達富電腦 (常熟)     	0	5475906
2382	廣達         	25	201612	達豐(上海)電腦      	0	1975069
2382	廣達         	25	201612	達豐(重慶)電腦      	4	1546320
2382	廣達         	25	201612	鼎天貿易(常熟)      	0	35163
2382	廣達         	25	201612	賢富金屬製品(上海)  	0	0
2382	廣達         	25	201712	1	      	19403412
2382	廣達         	25	201712	上海達研光電        	0	893400
2382	廣達         	25	201712	上海達群電腦        	0	222457
2382	廣達         	25	201712	東莞雙瑩光電科技    	2	120610
2382	廣達         	25	201712	研精舍(上海)精密機械	0	234964
2382	廣達         	25	201712	研精舍(常熟)精密機械	0	0
2382	廣達         	25	201712	展運(上海)電子      	0	1925873
2382	廣達         	25	201712	展運(重慶)電子      	4	446700
2382	廣達         	25	201712	常熟展運電子        	0	536040
2382	廣達         	25	201712	斯丹達(上海)能源    	0	429725
2382	廣達         	25	201712	進達(上海)精密模組  	0	487737
2382	廣達         	25	201712	雲達(北京)科技      	3	110186
2382	廣達         	25	201712	雲達(重慶)科技      	4	29780
2382	廣達         	25	201712	愛閃拍(上海)科技    	0	0
2382	廣達         	25	201712	達人(上海)電腦      	0	291844
2382	廣達         	25	201712	達功( 重慶 )電腦    	4	29780
2382	廣達         	25	201712	達功(上海)電腦      	0	3476667
2382	廣達         	25	201712	達利(上海)電腦      	0	235262
2382	廣達         	25	201712	達明電子(常熟)      	0	833840
2382	廣達         	25	201712	達研光電(常熟)      	0	312690
2382	廣達         	25	201712	達偉(上海)倉儲      	0	282910
2382	廣達         	25	201712	達偉(重慶)物流      	4	148900
2382	廣達         	25	201712	達富電腦 (常熟)     	0	5062004
2382	廣達         	25	201712	達豐(上海)電腦      	0	1825794
2382	廣達         	25	201712	達豐(重慶)電腦      	4	1429440
2382	廣達         	25	201712	鼎天貿易(常熟)      	0	36809
2382	廣達         	25	201712	賢富金屬製品(上海)  	0	0
2382	廣達         	25	201812	1	      	25509390
2382	廣達         	25	201812	上海達研光電        	0	923700
2382	廣達         	25	201812	上海達群電腦        	0	230001
2382	廣達         	25	201812	東莞雙瑩光電科技    	2	124700
2382	廣達         	25	201812	研精舍(上海)精密機械	0	242933
2382	廣達         	25	201812	研精舍(常熟)精密機械	0	61518
2382	廣達         	25	201812	展運(上海)電子      	0	2730149
2382	廣達         	25	201812	展運(重慶)電子      	4	3540850
2382	廣達         	25	201812	常熟展運電子        	0	1016070
2382	廣達         	25	201812	進達(上海)精密模組  	0	504279
2382	廣達         	25	201812	雲達(北京)科技      	3	113923
2382	廣達         	25	201812	雲達(重慶)科技      	4	30790
2382	廣達         	25	201812	愛閃拍(上海)科技    	0	0
2382	廣達         	25	201812	達人(上海)電腦      	0	301742
2382	廣達         	25	201812	達功( 重慶 )電腦    	4	1539500
2382	廣達         	25	201812	達功(上海)電腦      	0	3594580
2382	廣達         	25	201812	達利(上海)電腦      	0	243241
2382	廣達         	25	201812	達明電子(常熟)      	0	862120
2382	廣達         	25	201812	達研光電(常熟)      	0	323295
2382	廣達         	25	201812	達偉(上海)倉儲      	0	292505
2382	廣達         	25	201812	達偉(重慶)物流      	4	153950
2382	廣達         	25	201812	達富電腦 (常熟)     	0	5233684
2382	廣達         	25	201812	達豐(上海)電腦      	0	1887716
2382	廣達         	25	201812	達豐(重慶)電腦      	4	1477920
2382	廣達         	25	201812	鼎天貿易(常熟)      	0	38103
2382	廣達         	25	201812	賢富金屬製品(上海)  	0	42121
2383	台光電       	28	200112	1	      	375384
2383	台光電       	28	200112	台光電子材料(昆山)  	0	375384
2383	台光電       	28	200212	1	      	384650
2383	台光電       	28	200212	台光電子材料(昆山)  	0	384650
2383	台光電       	28	200312	1	      	376003
2383	台光電       	28	200312	台光電子材料(昆山)  	0	376003
